"chr","pos","lod"
"A01x22836582","A01",63.85528444,0.1920071812999
"A01x22974070","A01",64.68197825,0.130696053780824
"A01x23115892","A01",65.50850762,0.257563458107228
"A01x23485290","A01",65.50850867,0.257562397909439
"A01x23566033","A01",65.91652151,0.42885460423949
"A01x23678346","A01",66.74342908,0.0679090973938088
"A01x23717804","A01",67.15117833,0.0583193111227303
"A01x23862909","A01",67.97808582,0.0863855122399713
"A01x23896183","A01",68.38583507,0.0701278681235777
"A01x23987437","A01",69.21274256,0.00865444126253578
"A01x24048223","A01",69.62070212,0.0159194301257486
"A01x24070256","A01",70.02887199,0.000749693554411124
"A01x24108220","A01",70.43572669,0.00637881724681222
"A01x24231054","A01",73.52220028,0.155426375639919
"A01x24249266","A01",73.52220133,0.155426252504668
"A01x24274441","A01",73.93057007,0.18007168457919
"A01x24377050","A01",74.33873994,0.205861175780512
"A01x24454097","A01",74.74690981,0.205867918962511
"A01x24472434","A01",75.15507968,0.247271436867535
"A01x24532569","A01",75.56303923,0.356399269182944
"A01x24654771","A01",76.38994673,0.303612044405256
"A01x24765142","A01",76.79769597,0.282961951807721
"A01x24861483","A01",77.62460347,0.213447574592763
"A01x24934054","A01",78.03256302,0.10150868396542
"A01x24975652","A01",78.44073289,0.0540096574433306
"A01x25021670","A01",78.84890276,0.107942373385086
"A01x25071323","A01",79.25643116,0.107948161157893
"A01x25154492","A01",80.95269655,0.0982851778568801
"A01x25264441","A01",81.77895173,0.185088875821478
"A01x25358217","A01",82.18691129,0.131866808678524
"A01x25419156","A01",82.59508111,0.233593140962483
"A01x25453300","A01",83.00336171,0.183199944087306
"A01x25527815","A01",83.41121809,0.111116954117279
"A01x25689263","A01",84.66759925,0.0862288578122872
"A01x25722607","A01",85.07534492,0.172291524057087
"A01x25764424","A01",85.48330449,0.139874965068714
"A01x25857251","A01",86.30977536,0.0763490210349858
"A01x25928771","A01",87.57615406,0.325198322710435
"A01x25975189","A01",88.40951797,0.210417275409895
"A01x26027978","A01",88.82083523,0.367101565878187
"A01x26061276","A01",89.23236458,0.282348166111817
"A01x26133588","A01",89.64389393,0.189743896328139
"A01x26248761","A01",90.05542328,0.337824490191608
"A01x26378441","A01",90.46674053,0.401271397872762
"A01x26495518","A01",91.30032376,0.271063735009847
"A01x26649666","A01",92.13390709,0.273430976885408
"A01x26761091","A01",92.52001138,0.305603452717079
"A02x106635","A02",0,0.0808036504109566
"A02x128725","A02",0.386316273,0.0434956300476728
"A02x222925","A02",0.797633633,0.0800975166305307
"A02x309377","A02",1.631432566,0.0290124180279463
"A02x330209","A02",2.042537731,0.0500899866377864
"A02x402400","A02",2.876120967,0.0466945196471045
"A02x662264","A02",3.708588725,0.0387077209134077
"A02x733246","A02",6.343080481,0.0330316452337058
"A02x886252","A02",6.753513048,0.0257028135939805
"A02x905359","A02",7.1650424,0.0560866764496097
"A02x966946","A02",7.576571749,0.0403526422001477
"A02x987547","A02",7.987673371,0.0584155752284232
"A02x1099476","A02",9.25439586,0.0131626576526855
"A02x1160646","A02",9.830388554,0.00470259723911681
"A02x1202091","A02",11.27048381,0.00720359660476788
"A02x1286195","A02",12.10287558,9.44200828882913e-05
"A02x1380156","A02",14.26802543,0.00319789788696312
"A02x1578551","A02",17.38208764,0.000123550957425778
"A02x1585513","A02",18.21453647,0.00126630756190593
"A02x1600026","A02",18.62564165,0.0349761126213366
"A02x1628497","A02",19.45944058,3.58852614823491e-05
"A02x1663532","A02",19.87075784,0.0335184554777044
"A02x1719897","A02",20.28228718,0.0469067212307692
"A02x1755467","A02",20.69381653,0.0524507922003039
"A02x1867868","A02",21.10534588,0.00592066272734826
"A02x1885427","A02",21.51687523,0.0416841212320236
"A02x1941115","A02",21.9275346,0.0418785795623791
"A02x2153775","A02",24.09410852,0.0117902404181791
"A02x2241974","A02",24.92680695,0.00262988159646227
"A02x2297492","A02",25.76039019,0.00172387227841853
"A02x2320366","A02",26.17149535,0.00242518713706374
"A02x2359123","A02",27.00529429,0.0256954676635246
"A02x2372490","A02",27.41659374,0.0976864927108494
"A02x2444389","A02",27.81511819,0.117411743494031
"A02x9341556","A02",64.48281921,6.31894276494904e-05
"A02x9399462","A02",64.87798423,0.00174294362130922
"A02x9415100","A02",65.28613629,0.00479550720484667
"A02x9440986","A02",65.69430617,0.000650439682189585
"A02x9477901","A02",66.10247604,0.101634684873247
"A02x9558103","A02",66.51043559,0.0986584343876871
"A02x10165707","A02",67.33734309,0.134288617590968
"A02x10235219","A02",67.74530264,2.22888960815983
"A02x10369296","A02",68.1532622,2.40531394537615
"A02x10606798","A02",68.9801697,3.25692700029046
"A02x10812958","A02",69.38791895,3.4900981231681
"A02x10819082","A02",70.21417413,3.72732331814052
"A02x11182956","A02",71.91043952,3.6144077762192
"A02x11407503","A02",72.31796792,3.51704086255657
"A02x11479009","A02",72.72613779,4.17417897662997
"A02x11484559","A02",73.13388355,3.93487060843029
"A02x11746307","A02",74.39008961,3.09390149713184
"A02x11841851","A02",74.79762506,2.93772143569493
"A02x12174045","A02",75.62410129,2.27669698688339
"A02x12745444","A02",76.88008977,2.58199735690155
"A02x12927010","A02",77.28783554,2.63913613490966
"A02x12978488","A02",77.69558167,3.05658791856942
"A02x13567707","A02",78.95126166,0.385358442961191
"A02x13187960","A02",78.95126271,0.385358172323848
"A02x13043445","A02",78.95126376,0.385358512228422
"A02x13776026","A02",79.35949972,0.129597419951367
"A02x13955013","A02",79.76766965,0.235299689958282
"A02x14252279","A02",80.17583952,0.0520427300606485
"A02x14572702","A02",80.58400939,0.133687483003598
"A02x14798126","A02",80.99217925,0.133695852991224
"A02x14876298","A02",81.40034912,0.131507515220051
"A02x14992949","A02",81.80851908,0.369998928163511
"A02x15281478","A02",82.21671453,0.287944938918017
"A02x16849251","A02",82.21671558,0.287945197146286
"A02x18495757","A02",82.62491103,0.431381990427568
"A02x19072264","A02",83.03308099,0.20647096528954
"A02x19364088","A02",83.44082675,0.222442660329307
"A02x19548615","A02",84.69703268,0.0638623469067738
"A02x19733144","A02",85.10477844,0.0441165173692895
"A02x20144303","A02",85.512738,0.000331471399078964
"A02x20311794","A02",86.33921409,0.113859877909007
"A02x20420496","A02",87.59520258,0.0370488695869255
"A02x20560232","A02",88.00230688,0.0236860402222732
"A02x21859552","A02",89.6987937,0.000577615993762493
"A02x21996109","A02",90.1063221,0.00706840068433223
"A02x22120337","A02",90.51428166,0.106906460046076
"A02x22160253","A02",91.34075789,0.115455436180127
"A02x22262726","A02",92.59630764,0.00506249042943807
"A02x22613501","A02",93.85185739,0.0423433046357644
"A02x22788955","A02",94.67833362,0.0293163960087952
"A02x22935096","A02",95.08629318,0.0159499944601862
"A02x22962888","A02",95.49446305,0.147060008559194
"A02x23054939","A02",95.90220881,0.100658489658684
"A02x23148526","A02",97.15841486,0.0472267227086434
"A02x23266029","A02",97.56616062,0.0369468481800226
"A02x23304571","A02",97.97433049,0.00809887005226528
"A02x23348001","A02",98.38250036,0.00939875082778485
"A02x23508352","A02",98.79067023,0.0313961273968886
"A02x23625802","A02",99.19862979,0.0468704115912288
"A02x23649305","A02",100.0253234,0.0603991831880251
"A02x23711520","A02",100.8518032,0.100224725663907
"A02x23876242","A02",101.6784968,0.13281419642253
"A02x23903013","A02",102.0860323,0.106632637788849
"A02x23937274","A02",103.3422383,0.0892799937556674
"A02x24015203","A02",103.7488968,0.069573073477585
"A02x24363731","A02",106.3606963,0.128294289723712
"A02x24371846","A02",106.7675686,0.0899649686817412
"A02x24474281","A02",107.5944761,0.0543990125038505
"A02x24603877","A02",108.0024357,0.0715475387668221
"A02x24630187","A02",108.410181,0.0371038388668694
"A02x25029146","A02",109.6672483,0.0186299438351085
"A02x25061502","A02",110.0746763,0.0172600495259729
"A02x25312572","A02",111.7722231,0.0117847513306515
"A02x25322913","A02",112.1797633,0.0122420984964862
"A02x25405032","A02",113.0058159,0.00442227422787766
"A02x25425792","A02",113.4137759,0.0430872397741098
"A02x25532887","A02",113.8217354,0.0799582400418473
"A02x25659068","A02",114.6486429,0.206593712633264
"A02x25680707","A02",115.0566025,0.109337215853287
"A02x25743754","A02",115.4641309,0.0702451070903436
"A02x25900706","A02",117.1603963,0.0694483498012914
"A02x26123214","A02",117.9864376,0.156792758746263
"A02x26313799","A02",118.8131312,0.0956592335691937
"A02x26358335","A02",119.220667,0.121172824172518
"A02x26589698","A02",120.4507916,0.0150362088156726
"A03x97360","A03",0,0.158196418066453
"A03x118566","A03",0.382958487,0.113177380515424
"A03x143093","A03",0.79112846,0.200309945496087
"A03x150730","A03",1.199088015,0.134789435694813
"A03x275258","A03",2.025995511,0.224984639411758
"A03x356060","A03",2.433530965,0.277976322870074
"A03x992366","A03",3.689519455,0.44690858039489
"A03x1233655","A03",4.515781816,0.468682094768539
"A03x1293411","A03",5.342261585,0.191780875919918
"A03x1385842","A03",6.168955216,0.0871776323904356
"A03x1416635","A03",6.576914774,0.250632310917197
"A03x1465710","A03",6.985084642,0.279412058392495
"A03x1510399","A03",7.393254509,0.261981805952189
"A03x1519967","A03",7.801424376,0.261976741355113
"A03x1527696","A03",8.209594243,0.22824472949651
"A03x1543943","A03",8.61776411,0.161648070286034
"A03x1626782","A03",9.025933977,0.235407512921256
"A03x1730647","A03",9.434103844,0.168871798140586
"A03x1786910","A03",9.842273969,0.0410950710708704
"A03x1851066","A03",10.24993152,0.0167290039417622
"A03x2005993","A03",10.65767774,0.0270031166378288
"A03x2053217","A03",11.91334472,0.125846202812625
"A03x2082804","A03",12.32088044,0.125847937880849
"A03x2225329","A03",13.14778793,0.0843993784452266
"A03x2340276","A03",13.55553718,0.127120157111889
"A03x2454551","A03",14.38244467,0.208843818867095
"A03x2523512","A03",14.79040423,0.192405681367489
"A03x2583078","A03",15.1985741,0.29871346282728
"A03x2630245","A03",15.60653366,0.224464450571148
"A03x2680580","A03",16.43322729,0.196005243349163
"A03x2743333","A03",17.25992091,0.337508978255755
"A03x2893568","A03",17.66788047,0.122463920961209
"A03x2983118","A03",18.07605034,0.135195273197056
"A03x3002421","A03",18.4840099,0.22883160996534
"A03x3336329","A03",19.31091739,0.12355224525291
"A03x3568227","A03",19.71887695,0.0754516153406968
"A03x3774722","A03",20.12704689,0.0728342642828608
"A03x3870878","A03",20.53527004,0.0238298451268548
"A03x3908627","A03",20.53527109,0.0238297305034791
"A03x3997839","A03",21.36180046,0.02759020152331
"A03x4076710","A03",22.18806301,0.00711930690904694
"A03x4173377","A03",23.44359305,0.0345719120597892
"A03x4240578","A03",24.73778809,0.00911375762341038
"A03x4296437","A03",25.15752592,0.0368292746857577
"A03x4334970","A03",25.57770113,0.0865481284431553
"A03x4378468","A03",25.99787634,0.00311390841193315
"A03x4610440","A03",26.41783475,1.55112888062442
"A03x4610765","A03",27.26953321,1.56767065190166
"A03x4650187","A03",27.68951956,1.70323301854198
"A03x4696463","A03",27.68952061,1.70323280839548
"A03x4793357","A03",28.10972385,2.05063307574132
"A03x4887974","A03",28.52992708,1.84583957852772
"A03x4978409","A03",28.52992813,1.84583957236163
"A03x5068034","A03",28.95011608,1.58010987389609
"A03x5228969","A03",29.40041366,1.72403026232098
"A03x5282749","A03",29.85067975,1.56408845896169
"A03x5377872","A03",30.30094585,1.67130564734259
"A03x5439663","A03",30.75121194,1.85166419401654
"A03x5537477","A03",31.20147805,2.0289951928044
"A03x5597431","A03",31.65102677,1.36144520523987
"A03x5810755","A03",33.54192665,1.60579979931239
"A03x5905316","A03",33.99272627,1.61545314033694
"A03x6036372","A03",35.38972661,1.89596909487609
"A03x6154518","A03",35.8109148,1.72911701469796
"A03x6186685","A03",36.23259034,0.0375801960759787
"A03x6224923","A03",36.65426587,0.0189862446939344
"A03x6322505","A03",37.07572384,0.0269225341652231
"A03x6386360","A03",37.930467,0.0226890932627697
"A03x6417941","A03",38.35193731,0.011367216367276
"A03x6438843","A03",38.76130593,0.0237460437098918
"A03x6622094","A03",39.59042964,0.0211112256381369
"A03x7347941","A03",41.29236475,0.0688575731091134
"A03x8080092","A03",42.12148846,0.101747464614249
"A03x8109794","A03",42.53086318,0.105289189172836
"A03x8169851","A03",42.9404492,0.101217869983003
"A03x8249284","A03",43.34888126,0.0749805961073804
"A03x8382099","A03",45.05081201,0.324917111201884
"A03x8429428","A03",46.30996029,0.214588267895849
"A03x8538596","A03",47.13929085,0.119439586221787
"A03x8743700","A03",47.57833498,0.354788927071141
"A03x8812715","A03",48.01733245,0.322689280385916
"A03x8927035","A03",48.90847836,0.361322833143916
"A03x8966639","A03",49.34747583,0.106229830727059
"A03x9043360","A03",49.78670047,0.0604161674868919
"A03x9208458","A03",50.22592511,0.0241840527095007
"A03x9233927","A03",50.66514975,0.0131625608385519
"A03x9334213","A03",51.10414722,0.0370585019161638
"A03x9453646","A03",51.9950617,0.165836586194459
"A03x9519345","A03",52.88597632,0.239400114649442
"A03x9829397","A03",53.32449071,0.190001158976685
"A03x9953796","A03",54.15329711,0.128390486661971
"A03x10362678","A03",56.29876987,0.0474098751522263
"A03x10573020","A03",56.70607846,0.0216507244346644
"A03x10583907","A03",57.11403724,0.0104613360551866
"A03x10645630","A03",57.94094473,0.0376987789089327
"A03x10699747","A03",58.34890429,0.0280606703764761
"A03x10739121","A03",58.75707338,0.0448885701039927
"A03x10838879","A03",59.16524324,0.0314864205327865
"A03x10877209","A03",59.5732028,0.0556449365776501
"A03x11036908","A03",60.40011029,0.0912289053155746
"A03x11077854","A03",60.80806985,0.00917564403448523
"A03x11181150","A03",61.21623972,0.00820664136813321
"A03x11287634","A03",61.62440978,0.000187632305269858
"A03x11466142","A03",62.03219885,0.00732204597454711
"A03x11791866","A03",62.43972759,0.00457367665454456
"A03x12021134","A03",64.13580299,0.0971353817346596
"A03x12103128","A03",64.54333159,0.0577434325846582
"A03x12175322","A03",64.95150146,0.00897451884618761
"A03x12338072","A03",65.35967133,0.0198836254728576
"A03x12374307","A03",65.76784119,0.0146654283277741
"A03x12501698","A03",66.17601106,0.00793138421127537
"A03x12560745","A03",66.58418093,0.000400775489822536
"A03x12679724","A03",66.9923508,0.000178920487613254
"A03x12854571","A03",67.40052066,6.32272863896333e-05
"A03x12997092","A03",67.80869053,0.00724072868119663
"A03x13128260","A03",68.2168604,0.00965123638053456
"A03x13327802","A03",68.62481996,0.000995350534779504
"A03x13531256","A03",69.45129618,0.0518500770145636
"A03x13687552","A03",70.70728467,0.0144998342015299
"A03x13717255","A03",71.11503043,0.0351973051378849
"A03x13794333","A03",71.5232003,0.0640884004511975
"A03x13992712","A03",71.93137017,0.161557017756721
"A03x14066190","A03",72.33954003,0.191194081381312
"A03x14114548","A03",72.7477099,0.149753768642967
"A03x14164882","A03",73.15566946,0.0580414657278965
"A03x14236893","A03",73.98257695,0.0176952084241009
"A03x14401516","A03",74.3903262,0.0528011154955976
"A03x14491869","A03",75.21723369,0.231310794515764
"A03x14556707","A03",75.62498294,0.150617562259782
"A03x14585658","A03",76.45189043,0.34103494361446
"A03x14767219","A03",76.85963968,0.119598895339564
"A03x14933805","A03",77.68654678,0.196720273987737
"A03x15147742","A03",78.09386487,0.348215634224587
"A03x15289860","A03",79.79035169,0.0740606153296426
"A03x15439617","A03",80.1978797,0.0336349254621666
"A03x15552364","A03",80.60604957,0.0846685491787724
"A03x15589868","A03",81.01400912,0.132548757088912
"A03x15613235","A03",81.84091662,0.213754193681552
"A03x15810350","A03",82.24866586,0.195979798024808
"A03x15983737","A03",83.07557336,0.330194375560438
"A03x16016626","A03",83.48353292,0.424482545087557
"A03x16128634","A03",83.89149247,0.494007667301332
"A03x16214316","A03",84.71839997,0.645234555745901
"A03x16315533","A03",85.12614921,0.697409955661655
"A03x16388952","A03",85.95305671,0.770557230288418
"A03x16497890","A03",86.3603748,0.745159937301807
"A03x16763491","A03",88.05686162,0.57608629185448
"A03x16851075","A03",88.46439002,0.937223543427095
"A03x16899208","A03",88.87255989,0.868189385395866
"A03x16905131","A03",89.28072975,0.799148282347062
"A03x16921981","A03",89.68889962,0.766025274599954
"A03x17000953","A03",90.09706949,0.7660049449414
"A03x17151125","A03",90.50481525,0.565434735812715
"A03x17233425","A03",91.76102131,0.451076753498796
"A03x17428794","A03",92.16876707,0.234235541986266
"A03x17636243","A03",92.57693694,0.234210277825028
"A03x17891230","A03",92.9851068,0.20792221777765
"A03x17945633","A03",93.39327667,0.0742587848096292
"A03x17995728","A03",93.80123623,0.139505990818392
"A03x18057169","A03",94.62814372,0.201368348534444
"A03x18192977","A03",95.03546182,0.216396244878979
"A03x18279509","A03",96.7317272,0.123838871857998
"A03x18446954","A03",97.55798239,0.289854740023301
"A03x18490878","A03",97.96594195,0.406852356999508
"A03x18614669","A03",98.37411182,0.428211543864805
"A03x18787974","A03",98.78207137,0.481149562861432
"A03x19141176","A03",99.60897887,0.525157121468084
"A03x19168325","A03",100.0169384,0.673412129436784
"A03x19327483","A03",100.4251083,0.601802381038837
"A03x19407869","A03",100.8330678,0.698377785967295
"A03x19521630","A03",101.6599753,0.43818645721602
"A03x19572534","A03",102.0679349,0.438187319657317
"A03x19588780","A03",102.4761048,0.577468182420802
"A03x19731924","A03",102.8840643,0.701585969614925
"A03x19849963","A03",103.710758,0.725315532096388
"A03x19928814","A03",104.5374516,0.32603834756496
"A03x20027810","A03",104.9454111,0.296866156080824
"A03x20139956","A03",105.353581,0.487337838303588
"A03x20186818","A03",105.7617509,0.461613463435228
"A03x20297537","A03",106.1694966,0.305649130308524
"A03x20335868","A03",107.4254851,0.21244960608422
"A03x21053512","A03",108.2519614,0.539636915881701
"A03x21769356","A03",108.6592794,0.505581516013265
"A03x21952964","A03",110.3557663,0.569461442912498
"A03x22151769","A03",110.7630844,0.538642108551258
"A03x22397890","A03",111.5899919,0.404713868683217
"A03x22464203","A03",111.9977411,0.235902638763562
"A03x22601970","A03",112.8246486,0.23925869696366
"A03x22602321","A03",113.2323978,0.160075942502203
"A03x22879126","A03",114.0588741,0.490112163858981
"A03x23207388","A03",115.3148626,0.9200207155112
"A03x23208268","A03",115.7226083,1.01642371993039
"A03x23338138","A03",116.1307782,1.09213282107284
"A03x23614347","A03",116.5383066,1.38718363333054
"A03x24029011","A03",118.2343469,1.53485242458876
"A03x24086683","A03",119.4896718,1.21493942966454
"A03x24199357","A03",120.316148,1.11969630708229
"A03x24259169","A03",120.7241075,1.22243521297131
"A03x24393294","A03",121.1322774,1.29438094974944
"A03x24556705","A03",121.5400232,1.02079231159468
"A03x24723428","A03",122.7962292,0.799241366526147
"A03x24950242","A03",123.2019491,0.759317225801439
"A03x25669408","A03",127.7970353,0.0981143163045033
"A03x25858565","A03",129.0495437,0.0695985377800241
"A03x26452643","A03",132.6257813,0.00394559809610939
"A03x26563440","A03",133.0313161,0.00498939033268186
"A03x26868118","A03",135.6155807,0.196814512473054
"A04x92546","A04",0,0.152221919379855
"A04x241595","A04",0.382748284,0.286008145881468
"A04x275110","A04",1.209442019,0.404094489946957
"A04x338930","A04",2.036135649,0.248511025601346
"A04x353174","A04",2.444095206,0.347856424859131
"A04x411597","A04",2.852265074,0.274014504729649
"A04x621065","A04",3.260434941,0.340436840212377
"A04x678975","A04",3.668604808,0.30335242531676
"A04x695170","A04",4.076774675,0.18078124234701
"A04x825193","A04",4.484944542,0.187658050566952
"A04x932068","A04",4.893114409,0.155579352211959
"A04x1011208","A04",5.301284276,0.106213308175228
"A04x1027875","A04",5.709454143,0.0284854348990109
"A04x1071274","A04",6.117624011,0.00884047385684994
"A04x1090746","A04",6.525793879,0.00786737278701821
"A04x1187017","A04",6.933753434,0.0265209762838339
"A04x1283259","A04",7.760660928,0.00644477049088721
"A04x1299887","A04",8.168620484,0.00102333277585842
"A04x1409492","A04",8.576790352,0.00422730917280489
"A04x1459842","A04",8.98496022,0.00240600899783772
"A04x1470653","A04",9.392919777,0.0052780511079078
"A04x1551326","A04",10.21961341,0.00521307027266005
"A04x1660172","A04",11.04542998,0.00325939007881004
"A04x1835717","A04",13.19339912,0.0844257044160202
"A04x1888482","A04",13.60049618,0.0394404454196291
"A04x2014152","A04",14.42740368,0.0726161028486132
"A04x2224862","A04",14.83515293,0.0912470658818592
"A04x2508430","A04",15.66206042,0.16054039981168
"A04x2638407","A04",16.06980967,0.145551702663695
"A04x2902730","A04",16.89671726,0.283934271172001
"A04x2952567","A04",17.30470239,0.489001302503965
"A04x3248299","A04",17.30470344,0.489001278316167
"A04x3436561","A04",17.7128989,0.305099860794584
"A04x3550818","A04",18.12085855,0.539822056368209
"A04x3658159","A04",18.94776604,0.508722307653329
"A04x3829663","A04",19.3557256,0.322075838421014
"A04x4348071","A04",19.76389546,0.215781356168833
"A04x4692055","A04",20.17174855,0.308971812867014
"A04x6292708","A04",21.21167548,0.417736548830305
"A04x6979546","A04",22.25120283,0.359254375357281
"A04x7311385","A04",22.65884592,0.414384968113055
"A04x7829955","A04",23.48543962,0.453049679633907
"A04x8057263","A04",23.89339933,0.478775627435468
"A04x8392208","A04",24.3015692,0.491836944858591
"A04x8538423","A04",24.70973906,0.518263188428335
"A04x8655407","A04",25.11790893,0.518287336471175
"A04x8924483","A04",25.5260788,0.709597678152392
"A04x9039559","A04",25.93424906,0.701889348683707
"A04x9150591","A04",26.3416434,0.689198920024694
"A04x9375663","A04",26.74960326,0.949281655403823
"A04x9583674","A04",27.57550163,0.685848434921681
"A04x9690246","A04",28.40198141,0.780222060710969
"A04x10038414","A04",29.22824337,0.546689913890773
"A04x10283910","A04",30.48423186,0.416793484622801
"A04x10620604","A04",30.89176693,0.374814555337338
"A04x10806068","A04",31.71867442,0.32688660690674
"A04x10935769","A04",32.12663398,0.416497269336418
"A04x11047501","A04",32.53480385,0.465994473177545
"A04x11075431","A04",32.94297371,0.454206849075135
"A04x11538592","A04",33.35114358,0.454199662149378
"A04x11952922","A04",33.75931345,0.391862208807552
"A04x12186306","A04",34.16748331,0.367603124535904
