"chr","pos","lod"
"A01x10233513","A01",41.99510223,1.95364570391993
"A01x10719350","A01",42.40327209,1.84974095585292
"A01x10838067","A01",42.81144196,1.48800591023519
"A01x10963079","A01",43.21961183,1.37103484557935
"A01x11244488","A01",43.62778169,1.25321965931195
"A01x11526406","A01",44.03595156,1.28697968356065
"A01x11665796","A01",44.44412143,1.41369027478339
"A01x12003346","A01",44.85229129,1.25679563000574
"A01x15217732","A01",45.26046116,0.910136547922775
"A01x14683131","A01",45.66863103,0.999436765059642
"A01x14360906","A01",46.0768009,1.04781689396015
"A01x13378079","A01",46.48497076,0.865047283545891
"A01x16742310","A01",46.89314063,0.865060933116382
"A01x17028968","A01",47.30110019,1.14100163182843
"A01x17440237","A01",48.12800768,0.730021739470033
"A01x18051812","A01",48.53596724,0.976162388654302
"A01x19020630","A01",48.94392679,1.04195678848222
"A01x19421288","A01",49.77083429,1.03809635283915
"A01x19476460","A01",50.17836974,1.16978920720896
"A01x19922395","A01",51.4345758,1.44639079146376
"A01x20113692","A01",51.84211125,1.1420197025746
"A01x20145709","A01",52.66901882,1.10686073556249
"A01x20481091","A01",53.07703167,1.04507124568096
"A01x20319892","A01",53.07703272,1.0450715670672
"A01x20606065","A01",53.90377593,1.02353779146429
"A01x20778084","A01",54.31173567,1.08469795394157
"A01x20884338","A01",54.71990554,1.13571896990922
"A01x20960512","A01",55.12807541,1.20822845668957
"A01x21149541","A01",55.53624509,0.8786049685568
"A01x21267732","A01",55.94441496,0.6737095067339
"A01x21367330","A01",56.35194335,0.903530487839106
"A01x21881895","A01",58.04842997,1.33382224233895
"A01x21930925","A01",58.45595837,1.33399715742888
"A01x22004672","A01",58.86412824,1.37713511626774
"A01x22115541","A01",59.27187401,1.44504002331342
"A01x22156290","A01",60.52741645,0.507500712383035
"A01x22250566","A01",62.22345674,0.511494369459371
"A01x22496994","A01",62.63098514,0.464359575081744
"A01x22640794","A01",63.03915501,0.382992523401924
"A01x22648970","A01",63.44732488,0.43973823712011
"A01x22836582","A01",63.85528444,0.336040400842421
"A01x22974070","A01",64.68197825,0.357403460634316
"A01x23115892","A01",65.50850762,0.327426030703435
"A01x23485290","A01",65.50850867,0.327426530120078
"A01x23566033","A01",65.91652151,0.255419197948385
"A01x23678346","A01",66.74342908,0.219210332869181
"A01x23717804","A01",67.15117833,0.188108058844762
"A01x23862909","A01",67.97808582,0.0324526920957169
"A01x23896183","A01",68.38583507,0.0203895107688936
"A01x23987437","A01",69.21274256,0.0149316885791393
"A01x24048223","A01",69.62070212,0.0105603562990382
"A01x24070256","A01",70.02887199,0.00286307711130007
"A01x24108220","A01",70.43572669,0.00405948200608464
"A01x24231054","A01",73.52220028,0.000655489511018459
"A01x24249266","A01",73.52220133,0.00065549471543136
"A01x24274441","A01",73.93057007,0.00199226555204746
"A01x24377050","A01",74.33873994,0.003959306975446
"A01x24454097","A01",74.74690981,0.00130054464403884
"A01x24472434","A01",75.15507968,1.75639408439565e-06
"A01x24532569","A01",75.56303923,0.000564462751924566
"A01x24654771","A01",76.38994673,0.00278591182640753
"A01x24765142","A01",76.79769597,0.0387236601480367
"A01x24861483","A01",77.62460347,0.124306329221696
"A01x24934054","A01",78.03256302,0.224483698353083
"A01x24975652","A01",78.44073289,0.349525013765543
"A01x25021670","A01",78.84890276,0.461766484480677
"A01x25071323","A01",79.25643116,0.43340538653456
"A01x25154492","A01",80.95269655,0.338631968643085
"A01x25264441","A01",81.77895173,0.308864293981344
"A01x25358217","A01",82.18691129,0.230863856200813
"A01x25419156","A01",82.59508111,0.230850766051702
"A01x25453300","A01",83.00336171,0.178408159709306
"A01x25527815","A01",83.41121809,0.206008989697068
"A01x25689263","A01",84.66759925,0.11652425279749
"A01x25722607","A01",85.07534492,0.140221680274777
"A01x25764424","A01",85.48330449,0.118467375871177
"A01x25857251","A01",86.30977536,0.191997779023268
"A01x25928771","A01",87.57615406,0.141000492418954
"A01x25975189","A01",88.40951797,0.126345189657712
"A01x26027978","A01",88.82083523,0.0948616192561644
"A01x26061276","A01",89.23236458,0.12575597015524
"A01x26133588","A01",89.64389393,0.164447434781039
"A01x26248761","A01",90.05542328,0.252620563576954
"A01x26378441","A01",90.46674053,0.271212586449735
"A01x26495518","A01",91.30032376,0.4070734536092
"A01x26649666","A01",92.13390709,0.533048245344133
"A01x26761091","A01",92.52001138,0.475656838063003
"A02x106635","A02",0,0.572691995422844
"A02x128725","A02",0.386316273,0.544564464677222
"A02x222925","A02",0.797633633,0.59669275470759
"A02x309377","A02",1.631432566,0.848153498142665
"A02x330209","A02",2.042537731,0.884486299566277
"A02x402400","A02",2.876120967,0.631241040969059
"A02x662264","A02",3.708588725,0.639717534978701
"A02x733246","A02",6.343080481,0.618278388061071
"A02x886252","A02",6.753513048,0.521661880245404
"A02x905359","A02",7.1650424,0.547353304972688
"A02x966946","A02",7.576571749,0.54764956977246
"A02x987547","A02",7.987673371,0.919822396982909
"A02x1099476","A02",9.25439586,0.503605119702797
"A02x1160646","A02",9.830388554,0.762021680071854
"A02x1202091","A02",11.27048381,0.703719764388865
"A02x1286195","A02",12.10287558,0.45806870764082
"A02x1380156","A02",14.26802543,0.413640045861598
"A02x1578551","A02",17.38208764,0.364492237340045
"A02x1585513","A02",18.21453647,0.350093236608643
"A02x1600026","A02",18.62564165,0.474762403285894
"A02x1628497","A02",19.45944058,0.268661416777121
"A02x1663532","A02",19.87075784,0.240631545955011
"A02x1719897","A02",20.28228718,0.287317205734894
"A02x1755467","A02",20.69381653,0.338967506795314
"A02x1867868","A02",21.10534588,0.405764103448263
"A02x1885427","A02",21.51687523,0.450081474506504
"A02x1941115","A02",21.9275346,0.485429577616003
"A02x2153775","A02",24.09410852,0.494504367601195
"A02x2241974","A02",24.92680695,0.424559407723422
"A02x2297492","A02",25.76039019,0.653774436644511
"A02x2320366","A02",26.17149535,0.761119360692959
"A02x2359123","A02",27.00529429,0.678598638884097
"A02x2372490","A02",27.41659374,0.447682589357555
"A02x2444389","A02",27.81511819,0.532961430145775
"A02x9341556","A02",64.48281921,1.86377580534517
"A02x9399462","A02",64.87798423,1.95344736302624
"A02x9415100","A02",65.28613629,2.03476111817545
"A02x9440986","A02",65.69430617,2.83244144007799
"A02x9477901","A02",66.10247604,2.30239678471088
"A02x9558103","A02",66.51043559,2.26176962504545
"A02x10165707","A02",67.33734309,2.26248406757489
"A02x10235219","A02",67.74530264,2.26245859698759
"A02x10369296","A02",68.1532622,1.97703069782349
"A02x10606798","A02",68.9801697,2.15378274075221
"A02x10812958","A02",69.38791895,2.06241521226048
"A02x10819082","A02",70.21417413,1.96916346777493
"A02x11182956","A02",71.91043952,2.00256392904112
"A02x11407503","A02",72.31796792,1.76055525867955
"A02x11479009","A02",72.72613779,0.0775479209088132
"A02x11484559","A02",73.13388355,0.0775597584891443
"A02x11746307","A02",74.39008961,0.12202879135566
"A02x11841851","A02",74.79762506,0.119743246108158
"A02x12174045","A02",75.62410129,0.00323724871043396
"A02x12745444","A02",76.88008977,0.0132767553983228
"A02x12927010","A02",77.28783554,0.15568527370786
"A02x12978488","A02",77.69558167,0.0713019150703076
"A02x13567707","A02",78.95126166,0.0104937686452331
"A02x13187960","A02",78.95126271,0.0104936427337634
"A02x13043445","A02",78.95126376,0.0104936854956463
"A02x13776026","A02",79.35949972,0.0104914854067317
"A02x13955013","A02",79.76766965,0.00120427503333076
"A02x14252279","A02",80.17583952,0.00237862139567824
"A02x14572702","A02",80.58400939,0.00755511371281159
"A02x14798126","A02",80.99217925,0.003161424506402
"A02x14876298","A02",81.40034912,0.0243952605048889
"A02x14992949","A02",81.80851908,0.0244013045972622
"A02x15281478","A02",82.21671453,0.0244009702567212
"A02x16849251","A02",82.21671558,0.0244009787083144
"A02x18495757","A02",82.62491103,0.0736745840336255
"A02x19072264","A02",83.03308099,0.0736836648598
"A02x19364088","A02",83.44082675,0.107283635529086
"A02x19548615","A02",84.69703268,0.405735688284153
"A02x19733144","A02",85.10477844,0.460116510735645
"A02x20144303","A02",85.512738,0.312227938046817
"A02x20311794","A02",86.33921409,0.173797058067777
"A02x20420496","A02",87.59520258,0.356736921374107
"A02x20560232","A02",88.00230688,0.320772865271408
"A02x21859552","A02",89.6987937,0.247499255998065
"A02x21996109","A02",90.1063221,0.247503309353533
"A02x22120337","A02",90.51428166,0.313109313066235
"A02x22160253","A02",91.34075789,0.340248970495111
"A02x22262726","A02",92.59630764,0.523192609798713
"A02x22613501","A02",93.85185739,0.655040729273708
"A02x22788955","A02",94.67833362,0.52867756060013
"A02x22935096","A02",95.08629318,0.550696064909545
"A02x22962888","A02",95.49446305,0.814552084737556
"A02x23054939","A02",95.90220881,1.02926986478278
"A02x23148526","A02",97.15841486,0.962958178986071
"A02x23266029","A02",97.56616062,0.938533067978511
"A02x23304571","A02",97.97433049,1.11968856088461
"A02x23348001","A02",98.38250036,0.674769848723741
"A02x23508352","A02",98.79067023,0.636270218646843
"A02x23625802","A02",99.19862979,0.63626663411813
"A02x23649305","A02",100.0253234,0.539354073609417
"A02x23711520","A02",100.8518032,0.528935058207708
"A02x23876242","A02",101.6784968,0.435003895137754
"A02x23903013","A02",102.0860323,0.409238670075837
"A02x23937274","A02",103.3422383,0.187784015363178
"A02x24015203","A02",103.7488968,0.187782449927255
"A02x24363731","A02",106.3606963,0.520297795205408
"A02x24371846","A02",106.7675686,0.436381373126608
"A02x24474281","A02",107.5944761,0.316607030244768
"A02x24603877","A02",108.0024357,0.436155482517165
"A02x24630187","A02",108.410181,0.473665167164938
"A02x25029146","A02",109.6672483,0.658184694085264
"A02x25061502","A02",110.0746763,0.538579620534762
"A02x25312572","A02",111.7722231,0.818992441282717
"A02x25322913","A02",112.1797633,0.819108747937662
"A02x25405032","A02",113.0058159,0.557445930482288
"A02x25425792","A02",113.4137759,0.703101924964074
"A02x25532887","A02",113.8217354,0.780693897747796
"A02x25659068","A02",114.6486429,0.566487833027423
"A02x25680707","A02",115.0566025,0.566489407547493
"A02x25743754","A02",115.4641309,0.687108545807007
"A02x25900706","A02",117.1603963,0.705680306679199
"A02x26123214","A02",117.9864376,0.803555007773298
"A02x26313799","A02",118.8131312,0.74197221166844
"A02x26358335","A02",119.220667,0.749820801956901
"A02x26589698","A02",120.4507916,0.917672534911162
"A03x97360","A03",0,0.273206986553475
"A03x118566","A03",0.382958487,0.467544566099349
"A03x143093","A03",0.79112846,0.597772211835746
"A03x150730","A03",1.199088015,0.579526324568349
"A03x275258","A03",2.025995511,0.583845953341665
"A03x356060","A03",2.433530965,0.599554081192196
"A03x992366","A03",3.689519455,0.73586835449359
"A03x1233655","A03",4.515781816,0.624035279311698
"A03x1293411","A03",5.342261585,0.492635227702806
"A03x1385842","A03",6.168955216,0.443668413075073
"A03x1416635","A03",6.576914774,0.473929999528366
"A03x1465710","A03",6.985084642,0.431372899877005
"A03x1510399","A03",7.393254509,0.431368598847513
"A03x1519967","A03",7.801424376,0.431386000297096
"A03x1527696","A03",8.209594243,0.591780576148466
"A03x1543943","A03",8.61776411,0.409803013166993
"A03x1626782","A03",9.025933977,0.459511432351377
"A03x1730647","A03",9.434103844,0.665249028409875
"A03x1786910","A03",9.842273969,0.629618097286738
"A03x1851066","A03",10.24993152,0.629609542734244
"A03x2005993","A03",10.65767774,0.578132159167922
"A03x2053217","A03",11.91334472,0.76672409500182
"A03x2082804","A03",12.32088044,0.996364462171783
"A03x2225329","A03",13.14778793,1.00138181876645
"A03x2340276","A03",13.55553718,0.773033925655625
"A03x2454551","A03",14.38244467,1.19403766677638
"A03x2523512","A03",14.79040423,1.08616386406504
"A03x2583078","A03",15.1985741,0.893904526574545
"A03x2630245","A03",15.60653366,0.893885591247681
"A03x2680580","A03",16.43322729,0.961921541065294
"A03x2743333","A03",17.25992091,1.44488785121561
"A03x2893568","A03",17.66788047,1.33542109417454
"A03x2983118","A03",18.07605034,1.45381805654054
"A03x3002421","A03",18.4840099,1.32774121420266
"A03x3336329","A03",19.31091739,1.373077589567
"A03x3568227","A03",19.71887695,1.3425856240425
"A03x3774722","A03",20.12704689,1.50295665016486
"A03x3870878","A03",20.53527004,1.6463293580268
"A03x3908627","A03",20.53527109,1.64633057792136
"A03x3997839","A03",21.36180046,1.6683739520852
"A03x4076710","A03",22.18806301,1.85180276355126
"A03x4173377","A03",23.44359305,0.935353402776343
"A03x4240578","A03",24.73778809,0.832669138672145
"A03x4296437","A03",25.15752592,0.831881849012717
"A03x4334970","A03",25.57770113,0.944269835148248
"A03x4378468","A03",25.99787634,1.36542373520376
"A03x4610440","A03",26.41783475,1.3342461508721
"A03x4610765","A03",27.26953321,1.97328619566767
"A03x4650187","A03",27.68951956,1.99226500055386
"A03x4696463","A03",27.68952061,1.99226532337988
"A03x4793357","A03",28.10972385,2.00451192901204
"A03x4887974","A03",28.52992708,2.14152548903888
"A03x4978409","A03",28.52992813,2.14152508854968
"A03x5068034","A03",28.95011608,2.20029213056293
"A03x5228969","A03",29.40041366,2.3033038314781
"A03x5282749","A03",29.85067975,2.40387115878747
"A03x5377872","A03",30.30094585,2.45487967381038
"A03x5439663","A03",30.75121194,2.50089744489088
"A03x5537477","A03",31.20147805,2.54261975142921
"A03x5597431","A03",31.65102677,1.97892150390723
"A03x5810755","A03",33.54192665,2.44389008807227
"A03x5905316","A03",33.99272627,2.27663798172998
"A03x6036372","A03",35.38972661,1.38800115812691
"A03x6154518","A03",35.8109148,1.3867231847768
"A03x6186685","A03",36.23259034,1.24911176836261
"A03x6224923","A03",36.65426587,1.33520042117351
"A03x6322505","A03",37.07572384,1.24096768784551
"A03x6386360","A03",37.930467,0.87449283980331
"A03x6417941","A03",38.35193731,0.873603366404723
"A03x6438843","A03",38.76130593,0.873558760587144
"A03x6622094","A03",39.59042964,1.33389378004193
"A03x7347941","A03",41.29236475,0.949161105846201
"A03x8080092","A03",42.12148846,0.943661002995555
"A03x8109794","A03",42.53086318,0.631616380002214
"A03x8169851","A03",42.9404492,0.555154631636157
"A03x8249284","A03",43.34888126,0.561692161779774
"A03x8382099","A03",45.05081201,0.461127415962466
"A03x8429428","A03",46.30996029,0.501801337508653
"A03x8538596","A03",47.13929085,0.317808605275701
"A03x8743700","A03",47.57833498,0.17206088456021
"A03x8812715","A03",48.01733245,0.139265707754475
"A03x8927035","A03",48.90847836,0.194218110020188
"A03x8966639","A03",49.34747583,0.384339321697638
"A03x9043360","A03",49.78670047,0.385376858049312
"A03x9208458","A03",50.22592511,0.330841500247658
"A03x9233927","A03",50.66514975,0.149158206083627
"A03x9334213","A03",51.10414722,0.0639635466953621
"A03x9453646","A03",51.9950617,0.211538850567962
"A03x9519345","A03",52.88597632,0.222572573066742
"A03x9829397","A03",53.32449071,0.223158511321628
"A03x9953796","A03",54.15329711,0.222403331910584
"A03x10362678","A03",56.29876987,0.323767301438153
"A03x10573020","A03",56.70607846,0.310686187386665
"A03x10583907","A03",57.11403724,0.1749308601851
"A03x10645630","A03",57.94094473,0.0795134532932309
"A03x10699747","A03",58.34890429,0.113699092878221
"A03x10739121","A03",58.75707338,0.227095343052241
"A03x10838879","A03",59.16524324,0.210508031974399
"A03x10877209","A03",59.5732028,0.0893948653435359
"A03x11036908","A03",60.40011029,0.0678633005795461
"A03x11077854","A03",60.80806985,0.0518991016901111
"A03x11181150","A03",61.21623972,0.0421976863624707
"A03x11287634","A03",61.62440978,0.088281148727674
"A03x11466142","A03",62.03219885,0.0616260429247291
"A03x11791866","A03",62.43972759,0.0339556681752526
"A03x12021134","A03",64.13580299,0.0235848591860304
"A03x12103128","A03",64.54333159,0.0754368395834319
"A03x12175322","A03",64.95150146,0.0328489248120718
"A03x12338072","A03",65.35967133,0.0152796613760984
"A03x12374307","A03",65.76784119,0.0152786743547892
"A03x12501698","A03",66.17601106,0.020225605696595
"A03x12560745","A03",66.58418093,0.00500725709926542
"A03x12679724","A03",66.9923508,0.0787410928635097
"A03x12854571","A03",67.40052066,0.0475857465521017
"A03x12997092","A03",67.80869053,0.0352796599902092
"A03x13128260","A03",68.2168604,0.047710319918906
"A03x13327802","A03",68.62481996,0.116261872690615
"A03x13531256","A03",69.45129618,0.0411586903618684
"A03x13687552","A03",70.70728467,0.171630652795642
"A03x13717255","A03",71.11503043,0.301554022160616
"A03x13794333","A03",71.5232003,0.181146575402892
"A03x13992712","A03",71.93137017,0.131090666010749
"A03x14066190","A03",72.33954003,0.0920851467525949
"A03x14114548","A03",72.7477099,0.10444378743739
"A03x14164882","A03",73.15566946,0.0749552662947792
"A03x14236893","A03",73.98257695,0.0603280711677314
"A03x14401516","A03",74.3903262,0.0931202371556878
"A03x14491869","A03",75.21723369,0.0444626173681968
"A03x14556707","A03",75.62498294,0.101418439955268
"A03x14585658","A03",76.45189043,0.104861873163799
"A03x14767219","A03",76.85963968,0.253922464435448
"A03x14933805","A03",77.68654678,0.296869507908553
"A03x15147742","A03",78.09386487,0.204232724999173
"A03x15289860","A03",79.79035169,0.0152849790990501
"A03x15439617","A03",80.1978797,0.0209016573967347
"A03x15552364","A03",80.60604957,0.00292688177646028
"A03x15589868","A03",81.01400912,0.00135078407254241
"A03x15613235","A03",81.84091662,0.0351876298547324
"A03x15810350","A03",82.24866586,0.0749233720795246
"A03x15983737","A03",83.07557336,0.0185052830704819
"A03x16016626","A03",83.48353292,0.0300095949142474
"A03x16128634","A03",83.89149247,0.0369681697502813
"A03x16214316","A03",84.71839997,0.00323409884188663
"A03x16315533","A03",85.12614921,0.00820464454929493
"A03x16388952","A03",85.95305671,0.00846795050861715
"A03x16497890","A03",86.3603748,0.0152590518255238
"A03x16763491","A03",88.05686162,0.0369593901747578
"A03x16851075","A03",88.46439002,0.0255929845474441
"A03x16899208","A03",88.87255989,0.0255994523600407
"A03x16905131","A03",89.28072975,0.142489669295202
"A03x16921981","A03",89.68889962,0.122471702985564
"A03x17000953","A03",90.09706949,0.200521991523203
"A03x17151125","A03",90.50481525,0.200527920416846
"A03x17233425","A03",91.76102131,0.136971436211439
"A03x17428794","A03",92.16876707,0.183204008421001
"A03x17636243","A03",92.57693694,0.183208759798276
"A03x17891230","A03",92.9851068,0.183210919335892
"A03x17945633","A03",93.39327667,0.205241885915143
"A03x17995728","A03",93.80123623,0.253826516806129
"A03x18057169","A03",94.62814372,0.18523828066904
"A03x18192977","A03",95.03546182,0.212202857560783
"A03x18279509","A03",96.7317272,0.372088158111751
"A03x18446954","A03",97.55798239,0.286631809396681
"A03x18490878","A03",97.96594195,0.204550657599896
"A03x18614669","A03",98.37411182,0.229064660727971
"A03x18787974","A03",98.78207137,0.0682407359043964
"A03x19141176","A03",99.60897887,0.152672595747163
"A03x19168325","A03",100.0169384,0.182196055188342
"A03x19327483","A03",100.4251083,0.183863185475616
"A03x19407869","A03",100.8330678,0.139246398635009
"A03x19521630","A03",101.6599753,0.222365527428536
"A03x19572534","A03",102.0679349,0.139193906198329
"A03x19588780","A03",102.4761048,0.165215861379181
"A03x19731924","A03",102.8840643,0.140417999566182
"A03x19849963","A03",103.710758,0.361338365257211
"A03x19928814","A03",104.5374516,0.288701560015824
"A03x20027810","A03",104.9454111,0.344701671285407
"A03x20139956","A03",105.353581,0.191794871513167
"A03x20186818","A03",105.7617509,0.166646163915857
"A03x20297537","A03",106.1694966,0.166647514345186
"A03x20335868","A03",107.4254851,0.217949818645536
"A03x21053512","A03",108.2519614,0.0154637798532917
"A03x21769356","A03",108.6592794,0.00612968385016188
"A03x21952964","A03",110.3557663,0.00166767690771508
"A03x22151769","A03",110.7630844,0.000777465751497175
"A03x22397890","A03",111.5899919,0.0164533976665382
"A03x22464203","A03",111.9977411,0.000610058851975737
"A03x22601970","A03",112.8246486,0.0060199781849235
"A03x22602321","A03",113.2323978,0.00283035895157013
"A03x22879126","A03",114.0588741,0.0676149889208943
"A03x23207388","A03",115.3148626,0.233472769951248
"A03x23208268","A03",115.7226083,0.233508516934478
"A03x23338138","A03",116.1307782,0.520977718212976
"A03x23614347","A03",116.5383066,0.521002168844888
"A03x24029011","A03",118.2343469,0.444515824207883
"A03x24086683","A03",119.4896718,0.414121099098793
"A03x24199357","A03",120.316148,0.417136564809852
"A03x24259169","A03",120.7241075,0.497627574221639
"A03x24393294","A03",121.1322774,0.471598884476208
"A03x24556705","A03",121.5400232,0.494798534635436
"A03x24723428","A03",122.7962292,0.695954426984514
"A03x24950242","A03",123.2019491,0.686877308452239
"A03x25669408","A03",127.7970353,0.182577476952474
"A03x25858565","A03",129.0495437,0.19765545771412
"A03x26452643","A03",132.6257813,0.257303662647132
"A03x26563440","A03",133.0313161,0.237881535524025
"A03x26868118","A03",135.6155807,0.251263272957317
"A04x92546","A04",0,1.33559329424861
"A04x241595","A04",0.382748284,1.21772946569067
"A04x275110","A04",1.209442019,0.857593131092841
"A04x338930","A04",2.036135649,0.888236020191584
"A04x353174","A04",2.444095206,0.712581537338849
"A04x411597","A04",2.852265074,0.511388249306492
"A04x621065","A04",3.260434941,0.308796689407075
"A04x678975","A04",3.668604808,0.291783132208081
"A04x695170","A04",4.076774675,0.291768692591972
"A04x825193","A04",4.484944542,0.160524253020583
"A04x932068","A04",4.893114409,0.218408372973329
"A04x1011208","A04",5.301284276,0.27059159879326
"A04x1027875","A04",5.709454143,0.270602195044603
"A04x1071274","A04",6.117624011,0.323736406989127
"A04x1090746","A04",6.525793879,0.365327586235509
"A04x1187017","A04",6.933753434,0.259495601872914
"A04x1283259","A04",7.760660928,0.213083872518325
"A04x1299887","A04",8.168620484,0.212839204816959
"A04x1409492","A04",8.576790352,0.212836635990527
"A04x1459842","A04",8.98496022,0.187410007461892
"A04x1470653","A04",9.392919777,0.218875539660218
"A04x1551326","A04",10.21961341,0.103075300089756
"A04x1660172","A04",11.04542998,0.277378404989605
"A04x1835717","A04",13.19339912,0.645694820068314
"A04x1888482","A04",13.60049618,0.820613650499268
"A04x2014152","A04",14.42740368,0.821004369803035
"A04x2224862","A04",14.83515293,0.617285746838888
"A04x2508430","A04",15.66206042,0.562518125496211
"A04x2638407","A04",16.06980967,0.305472845606232
"A04x2902730","A04",16.89671726,0.293653652204625
"A04x2952567","A04",17.30470239,0.29364213570193
"A04x3248299","A04",17.30470344,0.293641859964538
"A04x3436561","A04",17.7128989,0.452275142784657
"A04x3550818","A04",18.12085855,0.484507892691511
"A04x3658159","A04",18.94776604,0.360038035365534
"A04x3829663","A04",19.3557256,0.196525537213944
"A04x4348071","A04",19.76389546,0.21618313881541
"A04x4692055","A04",20.17174855,0.134136433501823
"A04x6292708","A04",21.21167548,0.128059550080422
"A04x6979546","A04",22.25120283,0.11051722033244
"A04x7311385","A04",22.65884592,0.0865035602566309
"A04x7829955","A04",23.48543962,0.161965195655085
"A04x8057263","A04",23.89339933,0.141808780226228
"A04x8392208","A04",24.3015692,0.0556847373303526
"A04x8538423","A04",24.70973906,0.0897929466355833
"A04x8655407","A04",25.11790893,0.10863068951636
"A04x8924483","A04",25.5260788,0.108629145656721
"A04x9039559","A04",25.93424906,0.075562869508957
"A04x9150591","A04",26.3416434,0.241810804392088
"A04x9375663","A04",26.74960326,0.34137328863136
"A04x9583674","A04",27.57550163,0.0913596120399234
"A04x9690246","A04",28.40198141,0.112186576563346
"A04x10038414","A04",29.22824337,0.0155671149162515
"A04x10283910","A04",30.48423186,0.00634792596497391
"A04x10620604","A04",30.89176693,0.0147820692394021
"A04x10806068","A04",31.71867442,0.0151181846272266
"A04x10935769","A04",32.12663398,0.0112305539418287
"A04x11047501","A04",32.53480385,0.0293871635364837
"A04x11075431","A04",32.94297371,0.00124328113275851
"A04x11538592","A04",33.35114358,0.000131612435211537
"A04x11952922","A04",33.75931345,0.000132530981090895
"A04x12186306","A04",34.16748331,0.00550405592503012
"A04x12327483","A04",34.57555382,0.0112795328874995
"A04x12461375","A04",35.18037786,0.0455124986274882
"A04x12652115","A04",37.08836874,0.0301533341283289
"A04x12767693","A04",38.78407053,0.0239900561332433
"A04x12883502","A04",39.19159894,0.0126824382688824
"A04x12949835","A04",39.59976881,0.0273455915821046
